Id,Time,DB_Reg_E111TIC11_PV,DB_Reg_E111TIC11_SP,DB_Reg_E111TIC12_OP,DB_Reg_E111TIC12_PV
5079,2024-01-29 21:24:24,10.19975,65.31559,6.587241,65.50642
5080,2024-01-29 21:24:29,10.2,65.31594,6.468017,65.50022
5081,2024-01-29 21:24:34,10.2,65.31435,6.46922,65.40998
5082,2024-01-29 21:24:39,10.2,65.31214,6.490006,65.34003
5083,2024-01-29 21:24:44,10.2,65.31567,7.000813,64.96478
5084,2024-01-29 21:24:49,10.2,65.31847,7.604526,64.73968
5085,2024-01-29 21:24:54,10.2,65.31548,7.65164,64.98367
5086,2024-01-29 21:24:59,10.2,65.31776,7.572757,65.18652
5087,2024-01-29 21:25:04,10.2,65.31734,7.368295,65.40006
5088,2024-01-29 21:25:09,10.2,65.3186,7.158406,65.49673
5089,2024-01-29 21:25:14,10.2,65.30807,6.975953,65.51327
5090,2024-01-29 21:25:19,10.2,65.3109,6.859991,65.50043
5091,2024-01-29 21:25:25,10.2,65.31066,6.73348,65.50003
5092,2024-01-29 21:25:30,10.2,65.30579,6.726964,65.4092
5093,2024-01-29 21:25:35,10.2,65.30832,6.673751,65.40031
5094,2024-01-29 21:25:40,10.2,65.29929,6.599712,65.4
5095,2024-01-29 21:25:45,10.2,65.29755,7.029447,65.0377
5096,2024-01-29 21:25:50,10.2,65.29951,7.724948,64.69196
5097,2024-01-29 21:25:55,10.2,65.29551,7.768986,65.00365
5098,2024-01-29 21:26:00,10.26561,65.28894,7.556424,65.27258
5099,2024-01-29 21:26:05,10.29886,65.29225,7.319101,65.44981
5100,2024-01-29 21:26:10,10.29996,65.29279,7.13494,65.49831
5101,2024-01-29 21:26:15,10.3,65.2962,6.752452,65.67462
5102,2024-01-29 21:26:20,10.3,65.29662,6.45604,65.69917
5103,2024-01-29 21:26:25,10.3,65.28197,6.159848,65.69995
5104,2024-01-29 21:26:30,10.3,65.2903,6.073273,65.55099
5105,2024-01-29 21:26:36,10.3,65.28976,6.021355,65.47421
5106,2024-01-29 21:26:41,10.3,65.28916,6.304184,65.18261
5107,2024-01-29 21:26:46,10.3,65.29514,7.039943,64.72391
5108,2024-01-29 21:26:51,10.3,65.29364,7.592632,64.64571
5109,2024-01-29 21:26:56,10.3,65.28749,7.636691,64.92227
5110,2024-01-29 21:27:01,10.3,65.29633,7.497336,65.1835
5111,2024-01-29 21:27:06,10.3,65.29738,7.398071,65.29578
5112,2024-01-29 21:27:11,10.3,65.29568,7.278615,65.37428
5113,2024-01-29 21:27:16,10.3,65.29703,7.015548,65.49767
5114,2024-01-29 21:27:21,10.3,65.29509,6.604201,65.68192
5115,2024-01-29 21:27:26,10.31015,65.29665,6.316632,65.69939
5116,2024-01-29 21:27:31,10.36405,65.29553,6.05377,65.69227
5117,2024-01-29 21:27:36,10.37349,65.28986,5.86953,65.61903
5118,2024-01-29 21:27:41,10.39911,65.28867,5.72438,65.55834
5119,2024-01-29 21:27:46,10.39997,65.29037,5.918479,65.28474
5120,2024-01-29 21:27:51,10.4,65.28503,6.644521,64.77864
5121,2024-01-29 21:27:57,10.4,65.28191,7.392894,64.52303
5122,2024-01-29 21:28:02,10.4,65.2829,7.499402,64.80798
5123,2024-01-29 21:28:07,10.4,65.27726,7.329466,65.13707
5124,2024-01-29 21:28:12,10.4,65.27979,7.244272,65.26746
5125,2024-01-29 21:28:17,10.4,65.27914,7.201493,65.29892
5126,2024-01-29 21:28:22,10.4,65.2784,7.185739,65.29997
5127,2024-01-29 21:28:27,10.4,65.28122,6.863714,65.49212
5128,2024-01-29 21:28:32,10.4,65.28194,6.441564,65.6823
5129,2024-01-29 21:28:37,10.4,65.28386,6.146069,65.69934
5130,2024-01-29 21:28:42,10.4,65.28782,5.999015,65.60958
5131,2024-01-29 21:28:47,10.4,65.27562,5.92282,65.50572
5132,2024-01-29 21:28:52,10.4,65.2869,6.048615,65.30473
5133,2024-01-29 21:28:57,10.4,65.2885,6.547846,64.94603
5134,2024-01-29 21:29:02,10.4,65.28747,7.201068,64.67247
5135,2024-01-29 21:29:08,10.43388,65.29156,7.296467,64.90398
5136,2024-01-29 21:29:13,10.4978,65.29067,7.30248,65.07805
5137,2024-01-29 21:29:18,10.49993,65.29094,7.174174,65.26503
5138,2024-01-29 21:29:23,10.5,65.29178,7.015246,65.38754
5139,2024-01-29 21:29:28,10.5,65.29202,6.662407,65.58202
5140,2024-01-29 21:29:33,10.5,65.2965,6.59085,65.50438
5141,2024-01-29 21:29:38,10.5,65.29122,6.449536,65.50016
5142,2024-01-29 21:29:43,10.5,65.29895,6.380294,65.4351
5143,2024-01-29 21:29:48,10.5,65.29614,6.337471,65.40116
5144,2024-01-29 21:29:53,10.5,65.28934,6.286773,65.38731
5145,2024-01-29 21:29:58,10.5,65.29517,6.733747,65.02656
5146,2024-01-29 21:30:03,10.5,65.29357,7.422804,64.69502
5147,2024-01-29 21:30:08,10.5,65.29635,7.561573,64.8815
5148,2024-01-29 21:30:13,10.5,65.29987,7.46028,65.15405
5149,2024-01-29 21:30:18,10.5,65.29671,7.207569,65.38377
5150,2024-01-29 21:30:24,10.5,65.29388,6.930987,65.54456
5151,2024-01-29 21:30:29,10.5,65.29444,6.597191,65.6519
5152,2024-01-29 21:30:34,10.5,65.28926,6.277986,65.69756
5153,2024-01-29 21:30:39,10.58026,65.28704,6.138167,65.60497
5154,2024-01-29 21:30:44,10.59935,65.2866,5.929421,65.60018
5155,2024-01-29 21:30:49,10.59998,65.28528,5.869765,65.4891
5156,2024-01-29 21:30:54,10.6,65.29339,6.240754,65.13158
5157,2024-01-29 21:30:59,10.6,65.29186,7.236489,64.56542
5158,2024-01-29 21:31:04,10.6,65.29037,7.432267,64.79744
5159,2024-01-29 21:31:09,10.6,65.29185,7.518643,64.97162
5160,2024-01-29 21:31:14,10.6,65.28812,7.287228,65.27048
5161,2024-01-29 21:31:19,10.6,65.28847,6.970637,65.4867
5162,2024-01-29 21:31:24,10.6,65.29035,6.654156,65.62421
5163,2024-01-29 21:31:29,10.6,65.27844,0.0,65.69746
5164,2024-01-29 21:31:35,9.96806,65.27877,0.0,61.90489
5165,2024-01-29 21:31:40,8.132531,65.28058,0.0,60.885
5166,2024-01-29 21:31:45,7.593617,65.27856,0.0,61.05245
5167,2024-01-29 21:31:50,7.42275,65.28085,0.0,61.21446
5168,2024-01-29 21:31:55,7.344348,65.27954,0.0,61.46195
5169,2024-01-29 21:32:00,7.217375,65.28009,0.0,61.85314
5170,2024-01-29 21:32:05,7.126763,65.27579,0.0,62.67747
5171,2024-01-29 21:32:10,7.078283,65.27121,0.0,64.3065
5172,2024-01-29 21:32:15,6.998105,65.27232,0.0,65.64348
5173,2024-01-29 21:32:20,6.920452,65.27264,0.0,66.59766
5174,2024-01-29 21:32:25,6.900682,65.26964,0.0,67.14781
5175,2024-01-29 21:32:30,6.900024,65.26937,0.0,67.63441
5176,2024-01-29 21:32:35,6.9,65.26626,0.0,67.61681
5177,2024-01-29 21:32:40,6.9,65.27045,0.0,67.47639
5178,2024-01-29 21:32:45,6.9,65.26572,0.0,67.40252
5179,2024-01-29 21:32:51,6.969788,65.26672,0.0,67.48712
5180,2024-01-29 21:32:56,6.922407,65.26483,0.0,67.49962
5181,2024-01-29 21:33:01,6.900754,65.26136,0.0,67.58945
5182,2024-01-29 21:33:06,6.900027,65.26318,0.0,67.51674
5183,2024-01-29 21:33:11,6.9,65.26532,0.0,67.50054
5184,2024-01-29 21:33:16,6.921043,65.26444,0.0,67.42518
5185,2024-01-29 21:33:21,6.997328,65.26019,0.0,67.32077
5186,2024-01-29 21:33:26,6.999955,65.25631,0.0,67.24625
5187,2024-01-29 21:33:31,7.0,65.25202,0.0,67.04139
5188,2024-01-29 21:33:36,7.0,65.24506,0.0,66.82631
5189,2024-01-29 21:33:41,7.0,65.24871,0.0,66.78271
5190,2024-01-29 21:33:46,6.952091,65.2522,0.0,66.62503
5191,2024-01-29 21:33:51,6.992769,65.24202,0.0,66.50526
5192,2024-01-29 21:33:56,6.999761,65.23774,0.0,66.35396
5193,2024-01-29 21:34:01,7.0,65.24061,0.0,66.30182
5194,2024-01-29 21:34:07,7.0,65.23862,0.0,66.11906
5195,2024-01-29 21:34:12,7.0,65.23122,0.0,65.93686
5196,2024-01-29 21:34:17,7.0,65.2317,0.0,65.8129
5197,2024-01-29 21:34:22,7.0,65.23453,0.0,65.68973
5198,2024-01-29 21:34:27,7.089386,65.23201,0.0,65.43107
5199,2024-01-29 21:34:32,7.099644,65.23248,0.0,65.29157
5200,2024-01-29 21:34:37,7.099988,65.23685,0.0,65.11699
5201,2024-01-29 21:34:42,7.123658,65.23074,0.0,64.70916
5202,2024-01-29 21:34:47,7.198205,65.22848,0.0,64.33051
5203,2024-01-29 21:34:52,7.199942,65.2261,0.0,63.93586
5204,2024-01-29 21:34:57,7.264134,65.22252,0.0,63.82969
5205,2024-01-29 21:35:02,7.2988,65.22028,0.0,63.27146
5206,2024-01-29 21:35:07,7.299961,65.21884,0.0,63.10741
5207,2024-01-29 21:35:12,7.352884,65.21606,0.0,62.68219
5208,2024-01-29 21:35:17,7.455945,65.21627,0.0,62.6846
5209,2024-01-29 21:35:23,7.835197,65.21243,0.0,61.78913
5210,2024-01-29 21:35:28,8.840899,65.21178,0.0,61.03165
5211,2024-01-29 21:35:33,9.783164,65.21208,0.0,60.47554
5212,2024-01-29 21:35:38,10.56523,65.21175,0.0,60.0866
5213,2024-01-29 21:35:43,11.22112,65.20226,0.0,59.8214
5214,2024-01-29 21:35:48,11.64801,65.20903,0.0,59.63617
5215,2024-01-29 21:35:53,12.30214,65.20966,0.0,59.57416
5216,2024-01-29 21:35:58,13.5883,65.20641,0.0,59.40829
5217,2024-01-29 21:36:03,14.65571,65.20797,0.0,59.25854
5218,2024-01-29 21:36:08,15.82503,65.20196,0.0,59.13639
5219,2024-01-29 21:36:13,17.10379,65.20161,0.0,59.10122
5220,2024-01-29 21:36:18,18.49328,65.20487,0.0,59.00628
5221,2024-01-29 21:36:23,20.33149,65.19951,0.0,58.90579
5222,2024-01-29 21:36:28,21.9674,65.1955,0.0,58.81099
5223,2024-01-29 21:36:34,23.10116,65.19978,0.0,58.72765
5224,2024-01-29 21:36:39,24.5958,65.19972,0.0,58.70092
5225,2024-01-29 21:36:44,25.73172,65.19849,0.0,58.60326
5226,2024-01-29 21:36:49,26.68088,65.19867,0.0,58.5034
5227,2024-01-29 21:36:54,28.91208,65.19624,0.0,58.40983
5228,2024-01-29 21:36:59,30.91264,65.19405,0.0,58.32128
5229,2024-01-29 21:37:04,32.45101,65.18492,0.0,58.16934
5230,2024-01-29 21:37:09,32.32008,65.18711,0.0,58.01968
5231,2024-01-29 21:37:14,34.26608,65.18766,0.0,57.71227
5232,2024-01-29 21:37:19,35.17984,65.18943,0.0,57.42818
5233,2024-01-29 21:37:24,35.23834,65.1898,0.0,57.40091
5234,2024-01-29 21:37:29,35.86067,65.1905,0.0,57.31977
5235,2024-01-29 21:37:34,33.80689,65.18655,0.0,57.05206
5236,2024-01-29 21:37:39,33.95407,65.18557,0.0,57.00173
5237,2024-01-29 21:37:44,32.86292,65.18669,0.0,57.00007
5238,2024-01-29 21:37:50,33.12371,65.18922,0.0,57.0
5239,2024-01-29 21:37:55,33.94326,65.18561,0.0,56.92744
5240,2024-01-29 21:38:00,35.48864,65.1883,0.0,56.84558
5241,2024-01-29 21:38:05,35.28894,65.1852,0.0,56.70811
5242,2024-01-29 21:38:10,36.16465,65.17841,0.0,56.70026
5243,2024-01-29 21:38:15,35.46841,65.18219,0.7,45.25738
5244,2024-01-29 21:38:20,35.4981,65.184,1.533333,15.98841
5245,2024-01-29 21:38:25,33.87797,65.18365,2.533332,8.499212
5246,2024-01-29 21:38:30,34.20449,65.18427,3.366664,11.26394
5247,2024-01-29 21:38:35,33.97989,65.18325,4.216666,14.21129
5248,2024-01-29 21:38:40,33.32075,65.18028,5.033344,16.58508
5249,2024-01-29 21:38:45,32.24379,65.17709,5.866688,18.24029
5250,2024-01-29 21:38:50,32.4191,65.17704,6.700033,20.00249
5251,2024-01-29 21:38:56,32.74804,65.17536,7.533377,21.21795
5252,2024-01-29 21:39:01,32.43362,65.18173,8.383377,23.06149
5253,2024-01-29 21:39:06,32.88877,65.18563,9.216698,24.09403
5254,2024-01-29 21:39:11,33.11287,65.18363,10.03335,23.7206
5255,2024-01-29 21:39:16,33.46037,65.18238,10.88334,25.70563
5256,2024-01-29 21:39:21,33.84439,65.18487,11.69999,25.16616
5257,2024-01-29 21:39:26,34.01421,65.1816,12.54998,27.02885
5258,2024-01-29 21:39:31,33.94552,65.18404,13.36663,27.61794
5259,2024-01-29 21:39:36,33.92117,65.1868,14.19995,27.15473
5260,2024-01-29 21:39:41,34.16007,65.18633,15.21661,28.73427
5261,2024-01-29 21:39:46,33.27959,65.18317,16.03326,28.71325
5262,2024-01-29 21:39:51,32.75853,65.1851,16.88325,29.59923
5263,2024-01-29 21:39:56,33.0354,65.18623,17.71657,28.97468
5264,2024-01-29 21:40:01,33.64335,65.18657,18.53322,30.48886
5265,2024-01-29 21:40:06,33.83614,65.18549,19.36654,30.61275
5266,2024-01-29 21:40:11,33.7297,65.18768,20.19986,30.53244
5267,2024-01-29 21:40:17,33.89054,65.1854,21.04985,31.5783
5268,2024-01-29 21:40:22,33.92664,65.17854,21.8665,30.4201
5269,2024-01-29 21:40:27,33.89104,65.17764,22.69983,33.03978
5270,2024-01-29 21:40:32,33.59916,65.18649,23.54981,32.66522
5271,2024-01-29 21:40:37,33.57726,65.18735,24.36647,32.38774
5272,2024-01-29 21:40:42,33.59924,65.18568,25.19979,32.98068
5273,2024-01-29 21:40:47,33.59999,65.17913,26.03311,34.36666
5274,2024-01-29 21:40:52,33.63704,65.18479,26.86643,34.86691
5275,2024-01-29 21:40:57,33.69893,65.18143,27.88308,36.17756
5276,2024-01-29 21:41:02,33.7365,65.18764,28.7164,37.53516
5277,2024-01-29 21:41:07,33.98075,65.18417,29.53305,38.33475
5278,2024-01-29 21:41:12,34.15682,65.18946,30.36637,38.95683
5279,2024-01-29 21:41:17,34.03168,65.18575,31.1997,39.24477
5280,2024-01-29 21:41:22,34.09183,65.18445,32.03302,40.30025
5281,2024-01-29 21:41:28,33.96091,65.1843,32.86634,41.38727
5282,2024-01-29 21:41:33,33.53451,65.18945,33.69966,41.60192
5283,2024-01-29 21:41:38,33.64822,65.19293,34.53298,42.76329
5284,2024-01-29 21:41:43,33.62505,65.18853,35.38297,43.64168
5285,2024-01-29 21:41:48,33.53309,65.19168,36.19962,44.36989
5286,2024-01-29 21:41:53,33.3165,65.1868,37.03294,45.37457
5287,2024-01-29 21:41:58,33.39631,65.19216,37.88293,46.78553
5288,2024-01-29 21:42:03,33.53953,65.19394,38.71625,49.52654
5289,2024-01-29 21:42:08,33.42807,65.1889,39.5329,52.64693
5290,2024-01-29 21:42:13,33.18591,65.18749,42.07923,56.8192
5291,2024-01-29 21:42:18,33.45341,65.19125,40.70885,61.77901
5292,2024-01-29 21:42:23,33.49845,65.19307,37.71513,65.29626
5293,2024-01-29 21:42:28,33.6955,65.18921,33.61384,68.07217
5294,2024-01-29 21:42:33,33.72427,65.19022,30.9436,68.50739
5295,2024-01-29 21:42:38,33.6049,65.19006,27.98963,68.9941
5296,2024-01-29 21:42:44,33.32939,65.18952,25.74979,68.71066
5297,2024-01-29 21:42:49,33.20546,65.18061,24.538,67.81956
5298,2024-01-29 21:42:54,33.20018,65.18839,23.33614,67.6105
5299,2024-01-29 21:42:59,33.2,65.18422,21.20094,67.93675
5300,2024-01-29 21:43:04,33.2,65.17907,19.8298,67.5302
5301,2024-01-29 21:43:09,33.2,65.18684,18.68162,67.23421
5302,2024-01-29 21:43:14,33.17625,65.18533,18.80999,66.31188
5303,2024-01-29 21:43:19,33.16246,65.17996,17.30389,66.77987
5304,2024-01-29 21:43:24,33.008,65.18206,16.19526,66.63449
5305,2024-01-29 21:43:29,33.09698,65.18095,15.80358,66.15182
5306,2024-01-29 21:43:34,32.91445,65.18184,0.0,61.48849
5307,2024-01-29 21:43:39,36.38845,65.1845,0.0,58.01912
5308,2024-01-29 21:43:44,37.40388,65.1786,0.0,58.21074
5309,2024-01-29 21:43:49,37.60881,65.17578,0.0,58.69581
5310,2024-01-29 21:43:55,37.78579,65.17914,0.0,59.96232
5311,2024-01-29 21:44:00,37.89546,65.17825,0.0,61.70404
5312,2024-01-29 21:44:05,37.45989,65.18044,0.0,62.72471
5313,2024-01-29 21:44:10,37.17604,65.1785,0.0,63.3036
5314,2024-01-29 21:44:15,36.9199,65.18357,0.0,63.61775
5315,2024-01-29 21:44:20,36.71288,65.18365,0.0,63.78619
5316,2024-01-29 21:44:25,36.08291,65.18179,0.0,63.58357
5317,2024-01-29 21:44:30,36.01419,65.17867,0.0,63.39806
5318,2024-01-29 21:44:35,36.46378,65.17928,0.0,63.16911
5319,2024-01-29 21:44:40,36.52393,65.18074,0.0,62.99725
5320,2024-01-29 21:44:45,36.50079,65.17781,0.0,62.85868
5321,2024-01-29 21:44:50,36.36901,65.18489,0.0,62.33039
5322,2024-01-29 21:44:55,36.01616,65.1852,0.0,62.12901
5323,2024-01-29 21:45:00,35.89812,65.18145,0.0,62.0042
5324,2024-01-29 21:45:05,35.80328,65.17397,0.0,61.72039
5325,2024-01-29 21:45:11,35.95136,65.18006,0.0,61.62871
5326,2024-01-29 21:45:16,36.07775,65.18697,0.0,61.69211
5327,2024-01-29 21:45:21,36.04469,65.18781,0.0,61.54102
5328,2024-01-29 21:45:26,35.85957,65.19006,0.0,61.42497
5329,2024-01-29 21:45:31,35.64997,65.18808,0.0,61.06721
5330,2024-01-29 21:45:36,35.49833,65.1851,0.0,61.05312
5331,2024-01-29 21:45:41,35.31958,65.18555,0.0,61.20916
5332,2024-01-29 21:45:46,35.12621,65.18645,0.0,60.98016
5333,2024-01-29 21:45:51,34.80086,65.18843,0.0,60.85592
5334,2024-01-29 21:45:56,34.51566,65.18956,0.0,60.64771
5335,2024-01-29 21:46:01,34.33645,65.18507,0.0,60.41516
5336,2024-01-29 21:46:06,34.27296,65.18579,0.0,60.41977
5337,2024-01-29 21:46:11,34.12892,65.18589,0.0,60.40067
5338,2024-01-29 21:46:16,33.77776,65.18726,0.0,60.30476
5339,2024-01-29 21:46:21,33.53453,65.19674,0.0,60.30017
5340,2024-01-29 21:46:27,33.42002,65.19782,0.0,60.38072
5341,2024-01-29 21:46:32,33.35761,65.2043,0.0,60.24684
5342,2024-01-29 21:46:37,33.14986,65.20982,0.0,60.20157
5343,2024-01-29 21:46:42,32.86143,65.20535,0.0,60.13593
5344,2024-01-29 21:46:47,32.57846,65.2104,0.0,60.01627
5345,2024-01-29 21:46:52,32.30304,65.2149,0.0,59.83805
5346,2024-01-29 21:46:57,32.09218,65.21748,0.0,59.75563
5347,2024-01-29 21:47:02,31.91944,65.21947,0.0,59.64293
5348,2024-01-29 21:47:07,31.72837,65.22113,0.0,59.6717
5349,2024-01-29 21:47:12,31.53446,65.22062,0.0,59.63051
5350,2024-01-29 21:47:17,31.31771,65.22521,0.0,59.43761
5351,2024-01-29 21:47:22,30.86489,65.2234,0.0,59.27901
5352,2024-01-29 21:47:27,30.58422,65.22308,0.0,59.24076
5353,2024-01-29 21:47:32,30.42244,65.22288,0.0,59.13858
5354,2024-01-29 21:47:38,30.32434,65.22673,0.0,59.01969
5355,2024-01-29 21:47:43,30.30082,65.22132,0.0,59.00067
5356,2024-01-29 21:47:48,30.30003,65.2241,0.0,58.90335
5357,2024-01-29 21:47:53,30.22792,65.22752,0.0,58.90955
5358,2024-01-29 21:47:58,30.139,65.22939,0.0,58.80528
5359,2024-01-29 21:48:03,29.8605,65.23229,0.0,58.88545
5360,2024-01-29 21:48:08,29.62972,65.23091,0.0,58.99419
5361,2024-01-29 21:48:13,29.42612,65.22894,0.0,58.9998
5362,2024-01-29 21:48:18,29.31446,65.23424,0.0,58.91429
5363,2024-01-29 21:48:23,29.2049,65.2318,0.0,58.72391
5364,2024-01-29 21:48:28,29.00711,65.23358,0.0,58.63616
5365,2024-01-29 21:48:33,28.66378,65.23489,0.0,58.57475
5366,2024-01-29 21:48:38,28.29934,65.23563,0.0,58.5277
5367,2024-01-29 21:48:43,27.95579,65.23547,0.0,58.54361
5368,2024-01-29 21:48:48,27.74554,65.23396,0.0,58.42448
5369,2024-01-29 21:48:54,27.70152,65.2328,0.0,58.36957
5370,2024-01-29 21:48:59,27.65893,65.23349,0.0,58.22102
5371,2024-01-29 21:49:04,27.41825,65.23504,0.0,58.10663
5372,2024-01-29 21:49:09,27.25181,65.232,0.0,57.8213
5373,2024-01-29 21:49:14,27.03485,65.22656,0.0,57.70406
5374,2024-01-29 21:49:19,26.81343,65.22507,0.0,57.75974
5375,2024-01-29 21:49:24,26.40828,65.22726,0.0,57.76442
5376,2024-01-29 21:49:29,25.87439,65.22848,0.0,57.73866
5377,2024-01-29 21:49:34,25.55775,65.22763,0.0,57.52528
5378,2024-01-29 21:49:39,25.38737,65.23045,0.0,57.44529
5379,2024-01-29 21:49:44,24.99212,65.23284,0.0,57.49561
5380,2024-01-29 21:49:49,24.67252,65.23225,0.0,57.40093
5381,2024-01-29 21:49:54,24.56622,65.23135,0.0,57.35751
5382,2024-01-29 21:49:59,24.50222,65.2435,0.0,57.13418
5383,2024-01-29 21:50:05,24.50006,65.2383,0.0,56.93855
5384,2024-01-29 21:50:10,24.39481,65.24097,0.0,56.54216
5385,2024-01-29 21:50:15,24.21122,65.24825,0.0,56.33391
5386,2024-01-29 21:50:20,24.05348,65.25227,0.0,56.10423
5387,2024-01-29 21:50:25,23.95424,65.25452,0.0,55.55986
5388,2024-01-29 21:50:30,23.84938,65.256,0.0,55.36887
5389,2024-01-29 21:50:35,23.80163,65.25793,0.0,55.42601
5390,2024-01-29 21:50:40,23.70352,65.25871,0.0,55.05854
5391,2024-01-29 21:50:45,23.61425,65.25833,0.0,55.00196
5392,2024-01-29 21:50:50,23.50219,65.26267,0.0,54.69141
5393,2024-01-29 21:50:55,23.50007,65.26078,0.0,54.53415
5394,2024-01-29 21:51:00,23.48796,65.26113,0.0,54.59686
5395,2024-01-29 21:51:05,23.32375,65.26101,0.0,54.47256
5396,2024-01-29 21:51:10,23.2623,65.26485,0.0,54.02457
5397,2024-01-29 21:51:15,23.20211,65.25735,0.0,54.10968
5398,2024-01-29 21:51:20,23.19038,65.25658,0.0,53.83901
5399,2024-01-29 21:51:26,23.10301,65.25507,0.0,53.20655
5400,2024-01-29 21:51:31,23.10178,65.25749,0.0,52.76635
5401,2024-01-29 21:51:36,23.19671,65.24991,0.0,52.44993
5402,2024-01-29 21:51:41,23.19988,65.25396,0.0,52.45569
5403,2024-01-29 21:51:46,23.24767,65.25603,0.0,51.94342
5404,2024-01-29 21:51:51,23.29827,65.25729,0.0,51.18828
5405,2024-01-29 21:51:56,23.29995,65.25561,0.0,50.20721
5406,2024-01-29 21:52:01,23.42367,65.24955,0.0,49.73374
5407,2024-01-29 21:52:06,23.4987,65.24748,0.0,49.85242
5408,2024-01-29 21:52:11,23.59647,65.24554,0.0,49.40416
5409,2024-01-29 21:52:16,23.68102,65.24665,0.0,49.52844
5410,2024-01-29 21:52:21,23.69936,65.24579,0.0,48.57698
5411,2024-01-29 21:52:26,23.69998,65.24263,0.0,48.54268
5412,2024-01-29 21:52:31,23.79583,65.24155,0.0,49.02713
5413,2024-01-29 21:52:37,23.84488,65.24117,0.0,48.56101
5414,2024-01-29 21:52:42,24.12356,65.23956,0.0,47.44303
5415,2024-01-29 21:52:47,25.08418,65.24212,0.0,44.63118
5416,2024-01-29 21:52:52,25.74987,65.23843,0.0,42.75165
5417,2024-01-29 21:52:57,25.89391,65.23961,0.0,42.85852
5418,2024-01-29 21:53:02,25.8998,65.23983,0.0,42.22571
5419,2024-01-29 21:53:07,25.98975,65.23698,0.0,41.26567
5420,2024-01-29 21:53:12,26.1081,65.23812,0.0,40.51263
5421,2024-01-29 21:53:17,26.19693,65.23558,0.0,40.62724
5422,2024-01-29 21:53:22,26.29756,65.23605,0.0,39.85685
5423,2024-01-29 21:53:27,26.29993,65.2375,0.0,39.93986
5424,2024-01-29 21:53:32,26.3,65.23108,0.0,39.59285
5425,2024-01-29 21:53:37,26.39433,65.23852,0.0,39.30838
5426,2024-01-29 21:53:42,26.34189,65.23712,0.0,39.17499
5427,2024-01-29 21:53:47,26.45926,65.23603,0.0,38.72355
5428,2024-01-29 21:53:53,26.43262,65.23537,0.0,38.61875
5429,2024-01-29 21:53:58,26.5511,65.23711,0.0,38.69575
5430,2024-01-29 21:54:03,26.59839,65.24192,0.0,38.05637
5431,2024-01-29 21:54:08,26.76132,65.24324,0.0,37.83072
5432,2024-01-29 21:54:13,26.79872,65.24352,0.0,37.33908
5433,2024-01-29 21:54:18,26.96914,65.23549,0.0,36.98812
5434,2024-01-29 21:54:23,26.97796,65.24357,0.0,36.69131
5435,2024-01-29 21:54:28,26.99928,65.23493,0.0,36.25694
5436,2024-01-29 21:54:33,26.99999,65.24282,0.0,36.02519
5437,2024-01-29 21:54:38,27.01839,65.2422,0.0,35.62974
5438,2024-01-29 21:54:43,26.96042,65.24155,0.0,35.13228
5439,2024-01-29 21:54:48,26.99869,65.24303,0.0,34.79087
5440,2024-01-29 21:54:53,27.00495,65.24247,0.0,33.90283
5441,2024-01-29 21:54:58,27.1712,65.24153,0.0,33.64228
5442,2024-01-29 21:55:04,27.19904,65.24361,0.0,33.20001
5443,2024-01-29 21:55:09,27.10403,65.24524,0.0,32.80721
5444,2024-01-29 21:55:14,27.09739,65.24509,0.0,32.32492
5445,2024-01-29 21:55:19,27.19085,65.24928,0.0,32.1222
5446,2024-01-29 21:55:24,27.107,65.2457,0.0,31.48515
5447,2024-01-29 21:55:29,27.10023,65.24482,0.0,31.06121
5448,2024-01-29 21:55:34,27.10002,65.24523,0.0,30.89972
5449,2024-01-29 21:55:39,27.04867,65.23975,0.0,30.70961
5450,2024-01-29 21:55:44,27.00162,65.23608,0.0,30.58739
5451,2024-01-29 21:55:49,27.00003,65.24488,0.0,30.33572
5452,2024-01-29 21:55:54,27.0,65.24596,0.0,29.80791
5453,2024-01-29 21:55:59,27.0,65.24399,0.0,29.62321
5454,2024-01-29 21:56:04,27.0,65.24236,0.0,29.25554
5455,2024-01-29 21:56:09,27.0,65.2408,0.0,29.32242
5456,2024-01-29 21:56:14,26.91178,65.24184,0.0,29.49194
5457,2024-01-29 21:56:20,26.90039,65.23865,0.0,29.32994
5458,2024-01-29 21:56:25,26.90003,65.23833,0.0,29.42202
5459,2024-01-29 21:56:30,26.89255,65.23785,0.0,29.49745
5460,2024-01-29 21:56:35,26.80308,65.23866,0.0,29.31346
5461,2024-01-29 21:56:40,26.80012,65.2343,0.0,29.07222
5462,2024-01-29 21:56:45,26.72044,65.23353,0.0,29.00243
5463,2024-01-29 21:56:50,26.70065,65.23505,0.0,28.65211
5464,2024-01-29 21:56:55,26.7,65.23203,0.0,28.95678
5465,2024-01-29 21:57:00,26.60554,65.23042,0.0,28.59106
5466,2024-01-29 21:57:05,26.51671,65.23061,0.0,28.68924
5467,2024-01-29 21:57:10,26.42763,65.2369,0.0,28.61519
5468,2024-01-29 21:57:15,26.40092,65.23949,0.0,28.26839
5469,2024-01-29 21:57:20,26.31619,65.23093,0.0,27.96737
5470,2024-01-29 21:57:26,26.30055,65.23329,0.0,28.14313
5471,2024-01-29 21:57:31,26.22386,65.23516,0.0,28.38018
5472,2024-01-29 21:57:36,26.12206,65.23034,0.0,28.30282
5473,2024-01-29 21:57:41,26.10072,65.23334,0.0,28.17149
5474,2024-01-29 21:57:46,26.03609,65.23267,0.0,28.37702
